Date,Store,Product,Sales,Price,day,month,lag_1,lag_2,rolling_mean,Predicted,Reorder_Point,Inventory_Status,Revenue,Profit,Anomaly
2023-03-06,Store_B,Eggs,79,33,6,3,60.0,68.0,69.0,76.16,417.874177941672,LOW,2607,521.4,NO
2023-03-07,Store_B,Eggs,65,33,7,3,79.0,60.0,68.0,66.37,368.92417794167204,LOW,2145,429.0,NO
2023-03-08,Store_B,Eggs,69,33,8,3,65.0,79.0,71.0,70.08,387.474177941672,LOW,2277,455.40000000000003,NO
2023-03-09,Store_B,Eggs,70,33,9,3,69.0,65.0,68.0,69.23,383.22417794167205,LOW,2310,462.0,NO
2023-03-10,Store_B,Eggs,81,33,10,3,70.0,69.0,73.33333333333333,79.33,433.724177941672,LOW,2673,534.6,NO
2023-03-11,Store_B,Eggs,71,33,11,3,81.0,70.0,74.0,70.41,389.124177941672,LOW,2343,468.6,NO
2023-03-12,Store_B,Eggs,82,33,12,3,71.0,81.0,78.0,81.14,442.774177941672,LOW,2706,541.2,NO
2023-03-13,Store_B,Eggs,68,33,13,3,82.0,71.0,73.66666666666667,68.57,379.924177941672,LOW,2244,448.8,NO
2023-03-14,Store_B,Eggs,88,33,14,3,68.0,82.0,79.33333333333333,86.03,467.224177941672,LOW,2904,580.8000000000001,NO
2023-03-15,Store_B,Eggs,74,33,15,3,88.0,68.0,76.66666666666667,75.13,412.724177941672,LOW,2442,488.40000000000003,NO
2023-03-16,Store_B,Eggs,73,33,16,3,74.0,88.0,78.33333333333333,74.44,409.274177941672,LOW,2409,481.8,NO
2023-03-17,Store_B,Eggs,76,33,17,3,73.0,74.0,74.33333333333333,76.87,421.42417794167204,LOW,2508,501.6,NO
2023-03-18,Store_B,Eggs,90,33,18,3,76.0,73.0,79.66666666666667,87.55,474.824177941672,LOW,2970,594.0,NO
2023-03-19,Store_B,Eggs,83,33,19,3,90.0,76.0,83.0,83.02,452.174177941672,LOW,2739,547.8000000000001,NO
2023-03-20,Store_B,Eggs,80,33,20,3,83.0,90.0,84.33333333333333,81.01,442.12417794167203,LOW,2640,528.0,NO
2023-03-21,Store_B,Eggs,82,33,21,3,80.0,83.0,81.66666666666667,83.13,452.724177941672,LOW,2706,541.2,NO
2023-03-22,Store_B,Eggs,85,33,22,3,82.0,80.0,82.33333333333333,85.28,463.474177941672,LOW,2805,561.0,NO
2023-03-23,Store_B,Eggs,84,33,23,3,85.0,82.0,83.66666666666667,84.36,458.87417794167203,LOW,2772,554.4,NO
2023-03-24,Store_B,Eggs,81,33,24,3,84.0,85.0,83.33333333333333,81.09,442.52417794167206,LOW,2673,534.6,NO
2023-03-25,Store_B,Eggs,80,33,25,3,81.0,84.0,81.66666666666667,80.76,440.87417794167203,LOW,2640,528.0,NO
2023-03-26,Store_B,Eggs,76,33,26,3,80.0,81.0,79.0,76.86,421.37417794167203,LOW,2508,501.6,NO
2023-03-27,Store_B,Eggs,80,33,27,3,76.0,80.0,78.66666666666667,79.36,433.87417794167203,LOW,2640,528.0,NO
2023-03-28,Store_B,Eggs,88,33,28,3,80.0,76.0,81.33333333333333,86.45,469.324177941672,LOW,2904,580.8000000000001,NO
2023-03-29,Store_B,Eggs,83,33,29,3,88.0,80.0,83.66666666666667,83.04,452.27417794167206,LOW,2739,547.8000000000001,NO
2023-03-30,Store_B,Eggs,76,33,30,3,83.0,88.0,82.33333333333333,77.1,422.574177941672,LOW,2508,501.6,NO
2023-03-31,Store_B,Eggs,70,33,31,3,76.0,83.0,76.33333333333333,72.94,401.774177941672,LOW,2310,462.0,NO
2023-04-01,Store_B,Eggs,74,33,1,4,70.0,76.0,73.33333333333333,74.58,409.974177941672,LOW,2442,488.40000000000003,NO
2023-04-02,Store_B,Eggs,83,33,2,4,74.0,70.0,75.66666666666667,81.69,445.524177941672,LOW,2739,547.8000000000001,NO
2023-04-03,Store_B,Eggs,67,33,3,4,83.0,74.0,74.66666666666667,68.9,381.574177941672,LOW,2211,442.20000000000005,NO
2023-04-04,Store_B,Eggs,79,33,4,4,67.0,83.0,76.33333333333333,79.25,433.324177941672,LOW,2607,521.4,NO
2023-04-05,Store_B,Eggs,80,33,5,4,79.0,67.0,75.33333333333333,78.38,428.974177941672,LOW,2640,528.0,NO
2023-04-06,Store_B,Eggs,63,33,6,4,80.0,79.0,74.0,65.32,363.674177941672,LOW,2079,415.8,NO
2023-04-07,Store_B,Eggs,67,33,7,4,63.0,80.0,70.0,69.08,382.474177941672,LOW,2211,442.20000000000005,NO
2023-04-08,Store_B,Eggs,63,33,8,4,67.0,63.0,64.33333333333333,63.69,355.524177941672,LOW,2079,415.8,NO
2023-04-09,Store_B,Eggs,63,33,9,4,63.0,67.0,64.33333333333333,63.97,356.92417794167204,LOW,2079,415.8,NO
2023-04-10,Store_B,Eggs,69,33,10,4,63.0,63.0,65.0,67.93,376.72417794167205,LOW,2277,455.40000000000003,NO
2023-04-11,Store_B,Eggs,71,33,11,4,69.0,63.0,67.66666666666667,70.1,387.574177941672,LOW,2343,468.6,NO
2023-04-12,Store_B,Eggs,75,33,12,4,71.0,69.0,71.66666666666667,75.01,412.12417794167203,LOW,2475,495.0,NO
2023-04-13,Store_B,Eggs,72,33,13,4,75.0,71.0,72.66666666666667,71.76,395.87417794167203,LOW,2376,475.20000000000005,NO
2023-04-14,Store_B,Eggs,60,33,14,4,72.0,75.0,69.0,63.08,352.474177941672,LOW,1980,396.0,NO
2023-04-15,Store_B,Eggs,70,33,15,4,60.0,72.0,67.33333333333333,69.77,385.924177941672,LOW,2310,462.0,NO
2023-04-16,Store_B,Eggs,55,33,16,4,70.0,60.0,61.666666666666664,57.56,324.87417794167203,LOW,1815,363.0,NO
2023-04-17,Store_B,Eggs,63,33,17,4,55.0,70.0,62.666666666666664,61.65,345.324177941672,LOW,2079,415.8,NO
2023-04-18,Store_B,Eggs,74,33,18,4,63.0,55.0,64.0,71.27,393.424177941672,LOW,2442,488.40000000000003,NO
2023-04-19,Store_B,Eggs,58,33,19,4,74.0,63.0,65.0,61.49,344.524177941672,LOW,1914,382.8,NO
2023-04-20,Store_B,Eggs,56,33,20,4,58.0,74.0,62.666666666666664,58.43,329.224177941672,LOW,1848,369.6,NO
2023-04-21,Store_B,Eggs,58,33,21,4,56.0,58.0,57.333333333333336,59.39,334.024177941672,LOW,1914,382.8,NO
2023-04-22,Store_B,Eggs,64,33,22,4,58.0,56.0,59.333333333333336,63.28,353.474177941672,LOW,2112,422.40000000000003,NO
2023-04-23,Store_B,Eggs,63,33,23,4,64.0,58.0,61.666666666666664,62.47,349.42417794167204,LOW,2079,415.8,NO
2023-04-24,Store_B,Eggs,63,33,24,4,63.0,64.0,63.333333333333336,62.73,350.724177941672,LOW,2079,415.8,NO
2023-04-25,Store_B,Eggs,71,33,25,4,63.0,63.0,65.66666666666667,70.21,388.124177941672,LOW,2343,468.6,NO
2023-04-26,Store_B,Eggs,69,33,26,4,71.0,63.0,67.66666666666667,68.32,378.674177941672,LOW,2277,455.40000000000003,NO
2023-04-27,Store_B,Eggs,70,33,27,4,69.0,71.0,70.0,70.65,390.324177941672,LOW,2310,462.0,NO
2023-04-28,Store_B,Eggs,59,33,28,4,70.0,69.0,66.0,61.63,345.22417794167205,LOW,1947,389.40000000000003,NO
2023-04-29,Store_B,Eggs,58,33,29,4,59.0,70.0,62.333333333333336,59.98,336.974177941672,LOW,1914,382.8,NO
2023-04-30,Store_B,Eggs,66,33,30,4,58.0,59.0,61.0,64.66,360.374177941672,LOW,2178,435.6,NO
2023-05-01,Store_B,Eggs,60,33,1,5,66.0,58.0,61.333333333333336,60.2,338.074177941672,LOW,1980,396.0,NO
2023-05-02,Store_B,Eggs,64,33,2,5,60.0,66.0,63.333333333333336,62.62,350.174177941672,LOW,2112,422.40000000000003,NO
2023-05-03,Store_B,Eggs,78,33,3,5,64.0,60.0,67.33333333333333,74.8,411.074177941672,LOW,2574,514.8000000000001,NO
2023-05-04,Store_B,Eggs,66,33,4,5,78.0,64.0,69.33333333333333,66.96,371.874177941672,LOW,2178,435.6,NO
2023-05-05,Store_B,Eggs,78,33,5,5,66.0,78.0,74.0,77.16,422.874177941672,LOW,2574,514.8000000000001,NO
2023-05-06,Store_B,Eggs,65,33,6,5,78.0,66.0,69.66666666666667,66.14,367.774177941672,LOW,2145,429.0,NO
2023-05-07,Store_B,Eggs,76,33,7,5,65.0,78.0,73.0,75.77,415.924177941672,LOW,2508,501.6,NO
2023-05-08,Store_B,Eggs,87,33,8,5,76.0,65.0,76.0,85.03,462.224177941672,LOW,2871,574.2,NO
2023-05-09,Store_B,Eggs,71,33,9,5,87.0,76.0,78.0,73.23,403.22417794167205,LOW,2343,468.6,NO
2023-05-10,Store_B,Eggs,80,33,10,5,71.0,87.0,79.33333333333333,80.15,437.824177941672,LOW,2640,528.0,NO
2023-05-11,Store_B,Eggs,86,33,11,5,80.0,71.0,79.0,83.86,456.37417794167203,LOW,2838,567.6,NO
2023-05-12,Store_B,Eggs,85,33,12,5,86.0,80.0,83.66666666666667,85.14,462.774177941672,LOW,2805,561.0,NO
2023-05-13,Store_B,Eggs,80,33,13,5,85.0,86.0,83.66666666666667,80.69,440.524177941672,LOW,2640,528.0,NO
2023-05-14,Store_B,Eggs,83,33,14,5,80.0,85.0,82.66666666666667,82.61,450.12417794167203,LOW,2739,547.8000000000001,NO
2023-05-15,Store_B,Eggs,89,33,15,5,83.0,80.0,84.0,88.28,478.474177941672,LOW,2937,587.4,NO
2023-05-16,Store_B,Eggs,83,33,16,5,89.0,83.0,85.0,82.82,451.174177941672,LOW,2739,547.8000000000001,NO
2023-05-17,Store_B,Eggs,82,33,17,5,83.0,89.0,84.66666666666667,81.77,445.924177941672,LOW,2706,541.2,NO
2023-05-18,Store_B,Eggs,95,33,18,5,82.0,83.0,86.66666666666667,92.39,499.024177941672,LOW,3135,627.0,NO
2023-05-19,Store_B,Eggs,79,33,19,5,95.0,82.0,85.33333333333333,82.03,447.224177941672,LOW,2607,521.4,NO
2023-05-20,Store_B,Eggs,92,33,20,5,79.0,95.0,88.66666666666667,91.18,492.97417794167205,LOW,3036,607.2,NO
2023-05-21,Store_B,Eggs,91,33,21,5,92.0,79.0,87.33333333333333,89.42,484.17417794167204,LOW,3003,600.6,NO
2023-05-22,Store_B,Eggs,86,33,22,5,91.0,92.0,89.66666666666667,87.44,474.274177941672,LOW,2838,567.6,NO
2023-05-23,Store_B,Eggs,82,33,23,5,86.0,91.0,86.33333333333333,83.84,456.27417794167206,LOW,2706,541.2,NO
2023-05-24,Store_B,Eggs,89,33,24,5,82.0,86.0,85.66666666666667,86.9,471.574177941672,LOW,2937,587.4,NO
2023-05-25,Store_B,Eggs,86,33,25,5,89.0,82.0,85.66666666666667,85.48,464.47417794167205,LOW,2838,567.6,NO
2023-05-26,Store_B,Eggs,77,33,26,5,86.0,89.0,84.0,77.98,426.97417794167205,LOW,2541,508.20000000000005,NO
2023-05-27,Store_B,Eggs,77,33,27,5,77.0,86.0,80.0,77.48,424.47417794167205,LOW,2541,508.20000000000005,NO
2023-05-28,Store_B,Eggs,84,33,28,5,77.0,77.0,79.33333333333333,84.29,458.52417794167206,LOW,2772,554.4,NO
2023-05-29,Store_B,Eggs,90,33,29,5,84.0,77.0,83.66666666666667,88.25,478.324177941672,LOW,2970,594.0,NO
2023-05-30,Store_B,Eggs,94,33,30,5,90.0,84.0,89.33333333333333,92.33,498.724177941672,LOW,3102,620.4000000000001,NO
2023-05-31,Store_B,Eggs,87,33,31,5,94.0,90.0,90.33333333333333,87.75,475.824177941672,LOW,2871,574.2,NO
2023-06-01,Store_B,Eggs,82,33,1,6,87.0,94.0,87.66666666666667,84.63,460.224177941672,LOW,2706,541.2,NO
2023-06-02,Store_B,Eggs,81,33,2,6,82.0,87.0,83.33333333333333,80.87,441.42417794167204,LOW,2673,534.6,NO
2023-06-03,Store_B,Eggs,89,33,3,6,81.0,82.0,84.0,88.48,479.47417794167205,LOW,2937,587.4,NO
2023-06-04,Store_B,Eggs,83,33,4,6,89.0,81.0,84.33333333333333,83.4,454.074177941672,LOW,2739,547.8000000000001,NO
2023-06-05,Store_B,Eggs,85,33,5,6,83.0,89.0,85.66666666666667,84.28,458.474177941672,LOW,2805,561.0,NO
2023-06-06,Store_B,Eggs,86,33,6,6,85.0,83.0,84.66666666666667,84.75,460.824177941672,LOW,2838,567.6,NO
2023-06-07,Store_B,Eggs,70,33,7,6,86.0,85.0,80.33333333333333,73.67,405.42417794167204,LOW,2310,462.0,NO
2023-06-08,Store_B,Eggs,85,33,8,6,70.0,86.0,80.33333333333333,81.82,446.174177941672,LOW,2805,561.0,NO
2023-06-09,Store_B,Eggs,76,33,9,6,85.0,70.0,77.0,75.99,417.024177941672,LOW,2508,501.6,NO
2023-06-10,Store_B,Eggs,68,33,10,6,76.0,85.0,76.33333333333333,70.9,391.574177941672,LOW,2244,448.8,NO
2023-06-11,Store_B,Eggs,77,33,11,6,68.0,76.0,73.66666666666667,76.46,419.374177941672,LOW,2541,508.20000000000005,NO
2023-06-12,Store_B,Eggs,84,33,12,6,77.0,68.0,76.33333333333333,83.24,453.274177941672,LOW,2772,554.4,NO
2023-06-13,Store_B,Eggs,65,33,13,6,84.0,77.0,75.33333333333333,67.71,375.624177941672,LOW,2145,429.0,NO
2023-06-14,Store_B,Eggs,69,33,14,6,65.0,84.0,72.66666666666667,69.97,386.92417794167204,LOW,2277,455.40000000000003,NO
2023-06-15,Store_B,Eggs,72,33,15,6,69.0,65.0,68.66666666666667,71.47,394.42417794167204,LOW,2376,475.20000000000005,NO
2023-06-16,Store_B,Eggs,72,33,16,6,72.0,69.0,71.0,72.58,399.974177941672,LOW,2376,475.20000000000005,NO
2023-06-17,Store_B,Eggs,72,33,17,6,72.0,72.0,72.0,71.74,395.774177941672,LOW,2376,475.20000000000005,NO
2023-06-18,Store_B,Eggs,71,33,18,6,72.0,72.0,71.66666666666667,71.21,393.124177941672,LOW,2343,468.6,NO
2023-06-19,Store_B,Eggs,72,33,19,6,71.0,72.0,71.66666666666667,72.08,397.474177941672,LOW,2376,475.20000000000005,NO
2023-06-20,Store_B,Eggs,80,33,20,6,72.0,71.0,74.33333333333333,78.75,430.824177941672,LOW,2640,528.0,NO
2023-06-21,Store_B,Eggs,63,33,21,6,80.0,72.0,71.66666666666667,64.7,360.574177941672,LOW,2079,415.8,NO
2023-06-22,Store_B,Eggs,62,33,22,6,63.0,80.0,68.33333333333333,64.17,357.92417794167204,LOW,2046,409.20000000000005,NO
2023-06-23,Store_B,Eggs,61,33,23,6,62.0,63.0,62.0,60.66,340.374177941672,LOW,2013,402.6,NO
2023-06-24,Store_B,Eggs,69,33,24,6,61.0,62.0,64.0,68.41,379.124177941672,LOW,2277,455.40000000000003,NO
2023-06-25,Store_B,Eggs,61,33,25,6,69.0,61.0,63.666666666666664,62.31,348.62417794167203,LOW,2013,402.6,NO
2023-06-26,Store_B,Eggs,72,33,26,6,61.0,69.0,67.33333333333333,71.17,392.92417794167204,LOW,2376,475.20000000000005,NO
2023-06-27,Store_B,Eggs,66,33,27,6,72.0,61.0,66.33333333333333,66.36,368.87417794167203,LOW,2178,435.6,NO
2023-06-28,Store_B,Eggs,70,33,28,6,66.0,72.0,69.33333333333333,70.31,388.62417794167203,LOW,2310,462.0,NO
2023-06-29,Store_B,Eggs,63,33,29,6,70.0,66.0,66.33333333333333,63.78,355.974177941672,LOW,2079,415.8,NO
2023-06-30,Store_B,Eggs,76,33,30,6,63.0,70.0,69.66666666666667,74.35,408.824177941672,LOW,2508,501.6,NO
2023-07-01,Store_B,Eggs,69,33,1,7,76.0,63.0,69.33333333333333,68.62,380.17417794167204,LOW,2277,455.40000000000003,NO
2023-07-02,Store_B,Eggs,71,33,2,7,69.0,76.0,72.0,71.64,395.274177941672,LOW,2343,468.6,NO
2023-07-03,Store_B,Eggs,76,33,3,7,71.0,69.0,72.0,75.47,414.42417794167204,LOW,2508,501.6,NO
2023-07-04,Store_B,Eggs,77,33,4,7,76.0,71.0,74.66666666666667,76.68,420.47417794167205,LOW,2541,508.20000000000005,NO
2023-07-05,Store_B,Eggs,69,33,5,7,77.0,76.0,74.0,71.0,392.074177941672,LOW,2277,455.40000000000003,NO
2023-07-06,Store_B,Eggs,88,33,6,7,69.0,77.0,78.0,85.24,463.274177941672,LOW,2904,580.8000000000001,NO
2023-07-07,Store_B,Eggs,77,33,7,7,88.0,69.0,78.0,76.91,421.624177941672,LOW,2541,508.20000000000005,NO
2023-07-08,Store_B,Eggs,72,33,8,7,77.0,88.0,79.0,74.05,407.324177941672,LOW,2376,475.20000000000005,NO
2023-07-09,Store_B,Eggs,78,33,9,7,72.0,77.0,75.66666666666667,77.97,426.92417794167204,LOW,2574,514.8000000000001,NO
2023-07-10,Store_B,Eggs,82,33,10,7,78.0,72.0,77.33333333333333,82.01,447.12417794167203,LOW,2706,541.2,NO
2023-07-11,Store_B,Eggs,77,33,11,7,82.0,78.0,79.0,78.04,427.27417794167206,LOW,2541,508.20000000000005,NO
2023-07-12,Store_B,Eggs,89,33,12,7,77.0,82.0,82.66666666666667,88.05,477.324177941672,LOW,2937,587.4,NO
2023-07-13,Store_B,Eggs,83,33,13,7,89.0,77.0,83.0,83.12,452.67417794167204,LOW,2739,547.8000000000001,NO
2023-07-14,Store_B,Eggs,92,33,14,7,83.0,89.0,88.0,90.6,490.074177941672,LOW,3036,607.2,NO
2023-07-15,Store_B,Eggs,87,33,15,7,92.0,83.0,87.33333333333333,88.09,477.52417794167206,LOW,2871,574.2,NO
2023-07-16,Store_B,Eggs,89,33,16,7,87.0,92.0,89.33333333333333,89.84,486.27417794167206,LOW,2937,587.4,NO
2023-07-17,Store_B,Eggs,93,33,17,7,89.0,87.0,89.66666666666667,92.34,498.77417794167206,LOW,3069,613.8000000000001,NO
2023-07-18,Store_B,Eggs,90,33,18,7,93.0,89.0,90.66666666666667,89.76,485.87417794167203,LOW,2970,594.0,NO
2023-07-19,Store_B,Eggs,96,33,19,7,90.0,93.0,93.0,93.35,503.824177941672,LOW,3168,633.6,NO
